Name,Zips,Fans,Steamer,Oliver,Rotochamp,Average,Total
Carlos Contreras,111,0,91,87,0,96.33333333333333,3
Chase Cooney,0,0,57,0,0,57.0,1
Jeremy Accardo,118,0,76,135,0,109.66666666666667,3
Hunter Strickland,132,0,54,0,0,93.0,2
Helmis Rodriguez,0,0,90,0,0,90.0,1
Brad Thompson,0,0,73,0,0,73.0,1
Hisanori Takahashi,128,0,227,185,162,175.5,4
Tim Griffin,0,0,54,96,0,75.0,2
Pierce Johnson,0,0,0,161,0,161.0,1
Mark Worrell,0,0,61,0,0,61.0,1
Chris Dennis,0,0,58,62,0,60.0,2
Jason Marquis,220,0,270,302,337,282.25,4
Matt Wright,0,0,91,154,0,122.5,2
Jesus Ortiz,0,0,71,0,0,71.0,1
Miguel Sanfler,0,0,76,0,0,76.0,1
Chris Oxspring,0,0,0,48,0,48.0,1
Kevin Gregg,0,0,81,135,156,124.0,3
Justin Moore,0,0,46,0,0,46.0,1
Andy Sonnanstine,0,0,102,194,0,148.0,2
John Peters,0,0,0,21,0,21.0,1
Myles Jaye,0,0,77,131,0,104.0,2
Joshua Smith,0,0,0,146,0,146.0,1
Rayni Guichardo,0,0,105,0,0,105.0,1
Jacob Petricka,199,0,101,277,0,192.33333333333334,3
Freddy Dolsi,0,0,79,0,0,79.0,1
Nathan Pettus,0,0,54,0,0,54.0,1
Jayson Aquino,0,0,93,0,0,93.0,1
Dayan Diaz,0,0,88,91,0,89.5,2
Dae-Eun Rhee,0,0,89,263,0,176.0,2
Tom Boleska,0,0,73,82,0,77.5,2
Gabriel Perez,0,0,89,169,0,129.0,2
Scott Swinson,0,0,86,124,0,105.0,2
Miguel Pena,0,0,119,128,0,123.5,2
Dylan Axelrod,278,0,112,355,170,228.75,4
Jose De La Torre,147,0,84,135,0,122.0,3
Andrew Heaney,0,0,0,230,0,230.0,1
Jerry Sullivan,0,0,109,203,0,156.0,2
Felix Doubront,332,465,384,328,441,390.0,5
Javier Solano,0,0,79,0,0,79.0,1
Shawn Kelley,119,0,103,128,173,130.75,4
Cesar Lopez,0,0,0,51,0,51.0,1
Michael Jensen,0,0,92,175,0,133.5,2
Brandon Lyon,141,0,100,129,124,123.5,4
Chad Rogers,266,0,95,236,0,199.0,3
Randy Hamrick,0,0,55,0,0,55.0,1
Kyle Hunter,0,0,73,245,0,159.0,2
Jonas Dufek,0,0,89,241,0,165.0,2
Justin Smith,0,0,93,0,0,93.0,1
Steven Turnbull,0,0,58,0,0,58.0,1
Josh Slaats,0,0,102,166,0,134.0,2
Zach Lee,251,0,128,248,0,209.0,3
Tim Collins,232,0,196,205,187,205.0,4
Jorge De Jesus,0,0,0,21,0,21.0,1
Chad Qualls,120,0,76,140,140,119.0,4
Salvatore Romano,0,0,107,0,0,107.0,1
Mike Perconte,0,0,58,0,0,58.0,1
Phil Coke,165,215,141,192,155,173.6,5
Dumas Garcia,0,0,57,0,0,57.0,1
Andre Lamontagne,0,0,89,0,0,89.0,1
Robin Leyer,0,0,71,0,0,71.0,1
Junior Subero,0,0,59,0,0,59.0,1
Kyle Petter,0,0,63,73,0,68.0,2
Jeff Jeffords,0,0,60,0,0,60.0,1
Javier Vazquez,273,0,183,469,0,308.3333333333333,3
Brent Powers,0,0,77,207,0,142.0,2
Justin Arrowood,0,0,86,127,0,106.5,2
Jhonny Polanco,0,0,97,67,0,82.0,2
Spencer Steedley,0,0,57,0,0,57.0,1
Johnny Barbato,0,0,87,139,0,113.0,2
Matt Ridings,0,0,93,182,0,137.5,2
Robert Paullus,0,0,57,119,0,88.0,2
Kenny Moreland,0,0,101,0,0,101.0,1
Bobby Bramhall,0,0,81,0,0,81.0,1
Joseph Varner,0,0,52,0,0,52.0,1
Brent Leach,0,0,84,0,0,84.0,1
Ashton Goudeau,0,0,58,0,0,58.0,1
Gregory Robinson,0,0,60,0,0,60.0,1
Jarrett Grube,0,0,97,262,0,179.5,2
Chris Archer,325,367,211,375,0,319.5,4
Kevin Johnson,0,0,72,130,0,101.0,2
Nelvin Fuentes,0,0,78,131,0,104.5,2
Tony Cingrani,302,0,146,273,0,240.33333333333334,3
Tommy Collier,0,0,84,161,0,122.5,2
Arismendy Ozoria,0,0,86,160,0,123.0,2
Pete Gehle,0,0,52,0,0,52.0,1
Ian Kendall,0,0,65,59,0,62.0,2
Ryan Tatusko,0,0,78,209,0,143.5,2
Sean Doolittle,210,187,142,0,208,186.75,4
Jared West,0,0,58,133,0,95.5,2
Jesse Beal,0,0,110,0,0,110.0,1
Trevor Shull,0,0,67,106,0,86.5,2
Kyle Fernandes,0,0,60,0,0,60.0,1
Christopher Hernandez,0,0,85,261,0,173.0,2
Ali Williams,0,0,65,100,0,82.5,2
Gerrit Cole,333,237,135,300,207,242.4,5
Jailen Peguero,0,0,79,0,0,79.0,1
Pedro Encarnacion,0,0,78,95,0,86.5,2
Jose Torres,0,0,94,36,0,65.0,2
Josh Hungerman,0,0,60,0,0,60.0,1
J.C. Romero,0,0,63,93,90,82.0,3
Arturo Lopez,0,0,82,87,0,84.5,2
Angel Lezama,0,0,92,0,0,92.0,1
Eric Arnett,0,0,61,144,0,102.5,2
Will Harris,150,0,85,148,0,127.66666666666667,3
Aaron Loup,173,0,81,176,109,134.75,4
Duke Welker,102,0,61,120,0,94.33333333333333,3
Erik Arnesen,206,0,111,0,0,158.5,2
Trenton Lare,0,0,73,0,0,73.0,1
Rex Brothers,230,0,185,209,164,197.0,4
Lisalverto Bonilla,0,0,88,144,0,116.0,2
Rafael Betancourt,143,460,415,168,433,323.8,5
Jon Pokorny,0,0,79,0,0,79.0,1
Jeremy Erben,0,0,81,128,0,104.5,2
J.R. Graham,227,0,122,260,0,203.0,3
Cory Gearrin,197,0,88,209,124,154.5,4
Daniel Stange,128,0,82,126,0,112.0,3
Steven Mckinnon,0,0,0,36,0,36.0,1
Josh Fields,121,0,140,134,0,131.66666666666666,3
Ching-Lung Lo,0,0,104,0,0,104.0,1
Daniel Sattler,0,0,58,83,0,70.5,2
Chris Stratton,0,0,0,198,0,198.0,1
Edward Mccray,0,0,87,199,0,143.0,2
Nickolas Sarianides,0,0,55,0,0,55.0,1
Juan Cruz,81,0,87,89,105,90.5,4
Arodys Vizcaino,133,0,93,241,147,153.5,4
Brian Wabick,0,0,57,0,0,57.0,1
Elias Pinales,0,0,58,76,0,67.0,2
Rich Hill,75,0,93,130,128,106.5,4
Zebulon Sneed,0,0,96,0,0,96.0,1
Alexander Santana,0,0,60,62,0,61.0,2
Tyler Cox,0,0,78,0,0,78.0,1
Jacob Partridge,0,0,81,157,0,119.0,2
John Hesketh,0,0,104,0,0,104.0,1
Matt West,44,0,0,43,0,43.5,2
Tim Corcoran,186,0,0,0,0,186.0,1
Gonzalez Germen,244,0,78,259,0,193.66666666666666,3
Zachary Dando,0,0,0,62,0,62.0,1
Eduardo Figueroa,0,0,57,140,0,98.5,2
Vidal Nuno,0,0,103,230,0,166.5,2
Jose Ortega,115,0,80,132,0,109.0,3
Michael Wacha,0,0,0,252,0,252.0,1
Stuart Pomeranz,61,0,90,59,0,70.0,3
Ryan Edell,0,0,95,0,0,95.0,1
Trent Stevenson,0,0,84,0,0,84.0,1
Marcos Camarena,0,0,86,147,0,116.5,2
Joe Ortiz,124,0,81,135,0,113.33333333333333,3
Matthew Bashore,0,0,55,81,0,68.0,2
Chris Schwinden,279,0,109,319,0,235.66666666666666,3
Jimmy Ballinger,0,0,52,97,0,74.5,2
Trey Watten,0,0,98,0,0,98.0,1
Danny Salazar,185,0,93,55,0,111.0,3
Johnnie Lowe,0,0,55,173,0,114.0,2
Charlie Lowell,0,0,104,0,0,104.0,1
Chris Tillman,435,383,279,382,326,361.0,5
Juan Gonzalez,0,0,86,175,0,130.5,2
Daryl Maday,0,0,107,234,0,170.5,2
Kirby Yates,145,0,90,175,0,136.66666666666666,3
Luis Lugo,0,0,0,55,0,55.0,1
Tyler Graham,0,0,57,0,0,57.0,1
Josh Towers,0,0,75,0,0,75.0,1
Trevor Bauer,358,329,212,414,382,339.0,5
Damon Krestalude,0,0,105,0,0,105.0,1
Chance Ruffin,143,0,81,177,0,133.66666666666666,3
Hector Santiago,228,0,227,228,169,213.0,4
Jorge Sosa,0,0,79,0,0,79.0,1
Kyle Smith,0,0,101,0,0,101.0,1
John Gaub,0,0,88,123,0,105.5,2
Nick Vincent,173,0,94,182,149,149.5,4
Cesar Valdez,0,0,85,0,0,85.0,1
Spencer Arroyo,0,0,86,254,0,170.0,2
Lex Rutledge,0,0,0,121,0,121.0,1
Collin McHugh,310,0,116,373,0,266.3333333333333,3
Lance Day,0,0,83,0,0,83.0,1
Keegan Linza,0,0,48,0,0,48.0,1
Porfirio Lopez,0,0,63,133,0,98.0,2
Liam Hendriks,318,0,252,397,247,303.5,4
Jack Mcgeary,0,0,0,36,0,36.0,1
Kyle Davies,0,0,104,0,0,104.0,1
James Allen,0,0,57,187,0,122.0,2
Ruben Reyes,0,0,87,0,0,87.0,1
Sean Gilmartin,265,0,116,312,0,231.0,3
Josh Muecke,0,0,88,0,0,88.0,1
Joe Thatcher,92,0,90,91,145,104.5,4
Erik Turgeon,0,0,76,112,0,94.0,2
Angel Raga,0,0,84,0,0,84.0,1
Brad Bergesen,235,0,75,270,0,193.33333333333334,3
Mitch Stetter,62,0,85,63,0,70.0,3
Harol Rosario,0,0,62,0,0,62.0,1
Blaine Sims,0,0,99,120,0,109.5,2
Dan Haren,482,463,380,585,567,495.4,5
Matt Barnes,0,0,131,241,0,186.0,2
Nick Pugliese,0,0,72,0,0,72.0,1
Francisco Rodriguez,204,0,58,193,194,162.25,4
Matt Torra,219,0,83,287,0,196.33333333333334,3
Brandon Culbreth,0,0,0,37,0,37.0,1
Brett Myers,401,418,336,400,345,380.0,5
John Lannan,363,0,239,397,300,324.75,4
Scott Carroll,0,0,97,226,0,161.5,2
Taylor Guerrieri,0,0,108,0,0,108.0,1
Mike Adams,178,202,145,170,171,173.2,5
Nicholas Purdy,0,0,57,80,0,68.5,2
Douglas Ferguson,0,0,100,0,0,100.0,1
Loek Van Mil,110,0,55,122,0,95.66666666666667,3
Anfernee Benitez,0,0,89,0,0,89.0,1
John Van Benschoten,0,0,99,0,0,99.0,1
Michael Goodnight,0,0,86,268,0,177.0,2
Raymond Hernandez,0,0,99,197,0,148.0,2
Cole Cook,0,0,103,172,0,137.5,2
Jeremy Papelbon,0,0,93,0,0,93.0,1
Justin Lehr,0,0,93,0,0,93.0,1
Carter Capps,196,204,160,162,186,181.6,5
Joe Blanton,302,441,344,378,437,380.4,5
Takashi Saito,50,0,87,79,0,72.0,3
Matthew Montgomery,0,0,90,0,0,90.0,1
Tyler Jones,0,0,96,154,0,125.0,2
Colin Rea,0,0,95,178,0,136.5,2
Justin Hancock,0,0,81,127,0,104.0,2
Zack Breault,0,0,99,81,0,90.0,2
Stephen Kohlscheen,0,0,63,164,0,113.5,2
Bill Bray,85,0,84,87,125,95.25,4
Blake Ford,0,0,55,0,0,55.0,1
Matthew Tomshaw,0,0,83,145,0,114.0,2
Nicholas Greenwood,0,0,54,180,0,117.0,2
Geno Espineli,0,0,75,0,0,75.0,1
Johan Santana,244,410,295,279,392,324.0,5
Bobby Parnell,203,307,235,209,178,226.4,5
Christopher Mederos,0,0,73,0,0,73.0,1
Zak Adams,0,0,0,27,0,27.0,1
Juan Sandoval,144,0,0,82,0,113.0,2
Dail Villanueva,0,0,88,172,0,130.0,2
Ryan Berry,0,0,54,132,0,93.0,2
David Richardson,0,0,101,61,0,81.0,2
Donnie Joseph,158,0,82,172,0,137.33333333333334,3
George Drullard,0,0,59,0,0,59.0,1
Tyson Ross,240,0,162,262,0,221.33333333333334,3
Jared Gayhart,0,0,60,171,0,115.5,2
Cameron Bayne,0,0,62,0,0,62.0,1
Jesse Simpson,0,0,75,0,0,75.0,1
Mark Hamburger,0,0,78,0,0,78.0,1
Luis Parra,0,0,0,97,0,97.0,1
Steve Kent,0,0,81,0,0,81.0,1
Matthew Carasiti,0,0,101,93,0,97.0,2
Josh Beckett,402,472,374,463,461,434.4,5
Cory Hall,0,0,57,84,0,70.5,2
Marcos Mateo,0,0,88,133,0,110.5,2
Craig Bennigson,0,0,55,104,0,79.5,2
Pat Daugherty,0,0,92,0,0,92.0,1
Steven Inch,0,0,57,58,0,57.5,2
Hunter Ackerman,0,0,63,61,0,62.0,2
Brett Cecil,366,152,86,426,84,222.8,5
Ernesto Silva,0,0,80,120,0,100.0,2
Yorman Bazardo,0,0,100,0,0,100.0,1
Ryan Webb,155,0,93,160,142,137.5,4
Daniel Mahoney,0,0,107,64,0,85.5,2
Kenley Jansen,255,391,291,242,252,286.2,5
Christopher Franklin,0,0,58,0,0,58.0,1
Doug Salinas,0,0,75,0,0,75.0,1
Raynel Vellette,0,0,60,105,0,82.5,2
Michael Lee,0,0,90,168,0,129.0,2
Eric Cendejas,0,0,70,102,0,86.0,2
David Pauley,136,0,72,0,0,104.0,2
Drew Smyly,432,332,179,330,196,293.8,5
Kennil Gomez,0,0,51,0,0,51.0,1
Ronald Belisario,169,0,163,178,175,171.25,4
Eliezer Montano,0,0,99,0,0,99.0,1
Kyle Woodruff,0,0,86,0,0,86.0,1
Feny Arias,0,0,92,0,0,92.0,1
Yacksel Rios,0,0,0,39,0,39.0,1
Matt Cain,568,607,537,633,602,589.4,5
Hunter Cervenka,0,0,61,123,0,92.0,2
Brandon McCarthy,298,400,318,301,298,323.0,5
Bronson Arroyo,352,458,383,449,441,416.6,5
Jared Bradford,0,0,100,0,0,100.0,1
Yusmeiro Petit,203,0,119,321,0,214.33333333333334,3
Tom Layne,211,0,81,264,0,185.33333333333334,3
Adam Holland,0,0,86,102,0,94.0,2
Christopher Shafer,0,0,94,0,0,94.0,1
Mike McClendon,144,0,73,157,0,124.66666666666667,3
Scott Shuman,0,0,78,127,0,102.5,2
Jason Grilli,180,488,409,188,424,337.8,5
Yordano Ventura,210,0,116,197,0,174.33333333333334,3
Robert Lara,0,0,61,97,0,79.0,2
Carlos Perez,0,0,111,142,0,126.5,2
Shane Lindsay,98,0,73,0,0,85.5,2
Brian Matusz,298,273,193,340,192,259.2,5
Will West,0,0,93,101,0,97.0,2
Taylor Whitenton,0,0,67,200,0,133.5,2
Yeyfry Del Rosario,0,0,90,90,0,90.0,2
Paul Davis,0,0,88,238,0,163.0,2
Jason Braun,0,0,58,0,0,58.0,1
Randy Williams,0,0,85,0,0,85.0,1
Red Patterson,0,0,79,229,0,154.0,2
David Phelps,287,335,223,361,299,301.0,5
Josh Banks,0,0,77,0,0,77.0,1
Matt Wilhite,0,0,58,0,0,58.0,1
Robert Gilliam,0,0,99,255,0,177.0,2
Hyun-Jin Ryu,478,0,132,0,423,344.3333333333333,3
Doug Davis,152,0,107,0,0,129.5,2
Ryan Woolley,0,0,73,181,0,127.0,2
Edison Mejia,0,0,58,44,0,51.0,2
Heath Hembree,122,0,91,129,0,114.0,3
Kyle Waldrop,126,0,149,150,0,141.66666666666666,3
Daniel Burawa,0,0,0,91,0,91.0,1
Garrett Richards,267,238,119,345,214,236.6,5
Fernando Rodney,146,495,433,168,437,335.8,5
Jacob Dahlstrand,0,0,92,49,0,70.5,2
Phillippe Aumont,158,0,93,179,0,143.33333333333334,3
J.D. Durbin,0,0,0,94,0,94.0,1
Clayton Blackburn,267,0,125,224,0,205.33333333333334,3
Bryan Shaw,154,0,104,186,142,146.5,4
Alfredo Figaro,0,0,90,217,0,153.5,2
Inocencio Heredia,0,0,0,50,0,50.0,1
Brody Colvin,0,0,99,243,0,171.0,2
Frank Herrmann,141,0,81,165,63,112.5,4
Jeremy Mcbryde,0,0,82,157,0,119.5,2
Luis Campos,0,0,0,39,0,39.0,1
Edgar Olmos,191,0,70,0,0,130.5,2
Manny Rodriguez,0,0,0,91,0,91.0,1
Ramon Estevez,0,0,87,36,0,61.5,2
Robert Benincasa,0,0,0,87,0,87.0,1
Chuckie Fick,0,0,58,159,0,108.5,2
Jason Creasy,0,0,96,52,0,74.0,2
Roberto Padilla,0,0,56,113,0,84.5,2
Carlos Torres,297,0,82,245,0,208.0,3
Frankelis Diaz,0,0,103,0,0,103.0,1
Christian Garcia,168,0,96,93,145,125.5,4
Jordan Lyles,359,358,291,405,349,352.4,5
Scott Moviel,0,0,84,0,0,84.0,1
Matt Maloney,150,0,73,0,0,111.5,2
Horacio Ramirez,46,0,72,0,0,59.0,2
Jake Barrett,0,0,0,124,0,124.0,1
Brian Broderick,0,0,72,232,0,152.0,2
Matt Hopps,0,0,81,0,0,81.0,1
Jacob Brown,0,0,81,263,0,172.0,2
Luis Mesa,0,0,95,67,0,81.0,2
Robbie Ross,164,0,178,268,155,191.25,4
Jordan Whatcott,0,0,87,164,0,125.5,2
Daniel Herrera,0,0,79,90,0,84.5,2
Derek Self,0,0,0,113,0,113.0,1
Angel Rincon,0,0,83,51,0,67.0,2
Jeremy Hefner,306,0,124,366,174,242.5,4
Mark DiFelice,0,0,0,84,0,84.0,1
Jason Frasor,134,0,104,148,182,142.0,4
Jeff Niemann,255,374,254,283,378,308.8,5
Steven Sides,0,0,61,56,0,58.5,2
Corey Kimes,0,0,54,0,0,54.0,1
Jake McGee,198,183,133,219,216,189.8,5
Grayson Garvin,0,0,107,131,0,119.0,2
Anthony Bucciferro,0,0,0,165,0,165.0,1
C.J. Wilson,521,538,449,598,550,531.2,5
Ruben Mejia,0,0,57,101,0,79.0,2
Mitch Talbot,0,0,80,261,0,170.5,2
Eric Hacker,241,0,73,0,0,157.0,2
Justin La Tempa,0,0,81,0,0,81.0,1
Jordan Latham,0,0,60,0,0,60.0,1
Nate Garcia,0,0,57,144,0,100.5,2
Chasen Shreve,0,0,63,114,0,88.5,2
Dave Sever,0,0,86,0,0,86.0,1
Yu Darvish,662,691,584,665,626,645.6,5
Chris Balcom-Miller,0,0,106,210,0,158.0,2
Zach Davies,0,0,94,0,0,94.0,1
Brandon Durden,0,0,89,0,0,89.0,1
Garrett Baker,0,0,0,62,0,62.0,1
Wander Marte,0,0,90,61,0,75.5,2
Josue Montanez,0,0,0,43,0,43.0,1
R.J. Swindle,0,0,81,0,0,81.0,1
Nelson Gonzalez,0,0,58,106,0,82.0,2
Dan Houston,0,0,87,267,0,177.0,2
Anthony Varvaro,173,0,90,184,0,149.0,3
Cecil Tanner,0,0,0,31,0,31.0,1
Eric Cantrell,0,0,57,0,0,57.0,1
Eric Diaz,0,0,83,0,0,83.0,1
Chase Johnson,0,0,60,101,0,80.5,2
Cesar Ramos,161,0,95,193,157,151.5,4
Philip Wetherell,0,0,82,131,0,106.5,2
Kayvon Bahramzadeh,0,0,0,152,0,152.0,1
Bradin Hagens,0,0,97,180,0,138.5,2
Robert Doran,0,0,87,251,0,169.0,2
Evan MacLane,0,0,76,0,0,76.0,1
Navery Moore,0,0,112,123,0,117.5,2
Brian Mazone,0,0,90,0,0,90.0,1
Hector Rondon,24,0,0,29,0,26.5,2
Lance Sewell,0,0,73,0,0,73.0,1
Matthew Hauser,0,0,64,162,0,113.0,2
Robby Rowland,0,0,92,139,0,115.5,2
Jeffrey Johnson,0,0,78,0,0,78.0,1
Mason Melotakis,0,0,0,133,0,133.0,1
Michael Jefferson,0,0,97,198,0,147.5,2
Dustin Antolin,0,0,57,93,0,75.0,2
Martin Viramontes,0,0,0,108,0,108.0,1
Nick Carr,0,0,61,0,0,61.0,1
Wilmer Font,150,0,96,0,0,123.0,2
Chris Jones,0,0,78,176,0,127.0,2
Nick Tropeano,0,0,180,335,0,257.5,2
Jandel Gustave,0,0,0,50,0,50.0,1
Radhames Liz,0,0,135,0,0,135.0,1
Brett Shankin,0,0,83,175,0,129.0,2
Edwin Rodriguez,0,0,0,74,0,74.0,1
Scott Barnes,206,0,88,253,0,182.33333333333334,3
Rob Scahill,327,0,84,348,0,253.0,3
Murphy Smith,0,0,87,281,0,184.0,2
Brandon Moore,0,0,120,175,0,147.5,2
Ron Mahay,0,0,82,0,0,82.0,1
Matt Crim,0,0,97,0,0,97.0,1
Brandon Martinez,0,0,88,140,0,114.0,2
Kyle Barraclough,0,0,0,120,0,120.0,1
David Buchanan,0,0,96,202,0,149.0,2
Thomas Walz,0,0,91,244,0,167.5,2
Roberto Osuna,0,0,97,90,0,93.5,2
Brett Jacobson,0,0,76,126,0,101.0,2
Mitchell Boggs,175,0,162,192,191,180.0,4
David Bromberg,183,0,112,0,0,147.5,2
Enrique Burgos,0,0,110,92,0,101.0,2
Yunior De Jesus,0,0,57,45,0,51.0,2
Evan Anundsen,0,0,85,0,0,85.0,1
Kevin Brahney,0,0,84,60,0,72.0,2
Jesus Sanchez,149,0,76,195,0,140.0,3
Evan Marshall,94,0,82,148,0,108.0,3
Luis Cessa,0,0,89,104,0,96.5,2
Tom Mastny,0,0,79,0,0,79.0,1
Jon Rauch,128,0,96,134,133,122.75,4
Drew Bowman,0,0,63,0,0,63.0,1
El'Hajj Muhammad,0,0,61,97,0,79.0,2
Matthew Neil,0,0,90,0,0,90.0,1
Tim Dillard,147,0,78,0,151,125.33333333333333,3
Jorge Marban,0,0,60,0,0,60.0,1
Trevor Holder,0,0,91,225,0,158.0,2
Austin Fleet,0,0,75,171,0,123.0,2
Roderick Pichardo,0,0,61,0,0,61.0,1
Greg Reynolds,200,0,94,254,0,182.66666666666666,3
Hung-Wen Chen,0,0,96,0,0,96.0,1
Bryan Longpre,0,0,55,86,0,70.5,2
Aaron Barrett,0,0,81,141,0,111.0,2
Hiroki Kuroda,475,497,424,540,473,481.8,5
Warner Madrigal,0,0,0,49,0,49.0,1
Dan Britt,0,0,85,0,0,85.0,1
Daniel Hernandez,0,0,56,0,0,56.0,1
Angel Baez,0,0,92,104,0,98.0,2
Kevin Whelan,92,0,84,102,0,92.66666666666667,3
Evan Deluca,0,0,58,59,0,58.5,2
Reinaldo Lopez,0,0,82,88,0,85.0,2
Ryan Beckman,0,0,82,49,0,65.5,2
Dan Meadows,0,0,78,171,0,124.5,2
Kenn Kasparek,0,0,97,153,0,125.0,2
Carlos Fisher,114,0,67,0,0,90.5,2
Tyler Thornburg,310,0,132,321,0,254.33333333333334,3
Ian Krol,0,0,55,163,0,109.0,2
Logan Kensing,60,0,82,60,0,67.33333333333333,3
Christian Bergman,0,0,89,246,0,167.5,2
Franderlin Romero,0,0,89,0,0,89.0,1
Yao-Lin Wang,0,0,92,137,0,114.5,2
Pedro Fernandez,0,0,86,0,0,86.0,1
Blake Wood,132,0,87,171,0,130.0,3
Crawford Simmons,0,0,87,79,0,83.0,2
Dan Berlind,0,0,58,0,0,58.0,1
Jon Niese,462,528,431,508,453,476.4,5
Caleb Cotham,0,0,86,142,0,114.0,2
Travis Banwart,0,0,94,325,0,209.5,2
Wilking Rodriguez,0,0,111,105,0,108.0,2
Anthony Bass,259,0,126,310,188,220.75,4
Brad Lidge,60,0,87,63,0,70.0,3
Pedro Figueroa,126,0,84,110,0,106.66666666666667,3
Pete Ruiz,0,0,119,181,0,150.0,2
Jim Moran,0,0,58,92,0,75.0,2
Manny Banuelos,148,0,101,180,0,143.0,3
Ryan Copeland,0,0,113,0,0,113.0,1
Beau Jones,101,0,63,0,0,82.0,2
Ryan Flannery,0,0,54,0,0,54.0,1
Mike Mccardell,0,0,83,0,0,83.0,1
Joseph Serafin,0,0,73,0,0,73.0,1
Frank Dejiulio,0,0,52,108,0,80.0,2
Noe Ramirez,0,0,117,190,0,153.5,2
Daniel Johnson,0,0,78,70,0,74.0,2
Kyle McClellan,146,0,68,154,38,101.5,4
Chris Siegfried,0,0,83,0,0,83.0,1
J.D. Reichenbach,0,0,55,163,0,109.0,2
Nathan Forer,0,0,51,0,0,51.0,1
Pat Mcananey,0,0,96,0,0,96.0,1
Jean Duque,0,0,87,0,0,87.0,1
John Neely,0,0,57,0,0,57.0,1
Blake Mcfarland,0,0,77,143,0,110.0,2
Kenny Smalley,0,0,90,0,0,90.0,1
George Jensen,0,0,60,0,0,60.0,1
Jamey Wright,135,0,85,159,123,125.5,4
Sam Freeman,142,0,84,166,112,126.0,4
Alex Koronis,0,0,63,0,0,63.0,1
Shawn Teufel,0,0,81,188,0,134.5,2
Rolando Pascual,0,0,60,0,0,60.0,1
Jordan Norberto,149,0,103,140,124,129.0,4
Michael Watt,0,0,107,0,0,107.0,1
Alving Mejias,0,0,89,97,0,93.0,2
Derek Lowe,237,0,150,348,218,238.25,4
Danny Sandbrink,0,0,81,74,0,77.5,2
J.D. Martin,201,0,98,236,0,178.33333333333334,3
Justin James,0,0,85,0,0,85.0,1
Juan Bautista,0,0,83,53,0,68.0,2
Craig Stem,0,0,0,51,0,51.0,1
David Aardsma,40,0,84,42,125,72.75,4
Nick Czyz,0,0,62,0,0,62.0,1
Ryan Searle,0,0,58,199,0,128.5,2
Scott Deal,0,0,57,0,0,57.0,1
Taylor Thompson,0,0,84,120,0,102.0,2
Brian Schlitter,0,0,82,0,0,82.0,1
Bartolo Colon,279,309,226,385,270,293.8,5
Jeremy Affeldt,137,0,144,161,159,150.25,4
Matt Capps,119,0,76,118,106,104.75,4
Jesse Darrah,0,0,91,160,0,125.5,2
Matt Campbell,0,0,57,0,0,57.0,1
Elias Villasana,0,0,72,0,0,72.0,1
Tyler Skaggs,356,320,194,347,382,319.8,5
Starling Peralta,162,0,93,159,0,138.0,3
Ramon Sarrameda,0,0,57,0,0,57.0,1
Jose Flores,106,0,57,85,0,82.66666666666667,3
Colton Pitkin,0,0,57,0,0,57.0,1
Eric Eadington,0,0,81,151,0,116.0,2
Alex Rivers,0,0,57,0,0,57.0,1
Jonnathan Aristil,0,0,61,0,0,61.0,1
Zack Cates,0,0,90,160,0,125.0,2
Cole Green,0,0,57,0,0,57.0,1
Thomas Harlan,0,0,0,76,0,76.0,1
Joel Barrientos,0,0,0,91,0,91.0,1
Yohan Almonte,0,0,87,195,0,141.0,2
Odalis Perez,0,0,0,314,0,314.0,1
Jordan Walden,172,205,173,153,199,180.4,5
Ranfi Casimiro,0,0,0,57,0,57.0,1
Ramon Delgado,0,0,75,45,0,60.0,2
R.J. Seidel,0,0,98,134,0,116.0,2
Brian Bass,0,0,73,198,0,135.5,2
Colton Turner,0,0,0,151,0,151.0,1
Luis Mateo,0,0,99,165,0,132.0,2
Yunior Ortega,0,0,72,86,0,79.0,2
Chan Ho Park,0,0,93,164,0,128.5,2
Ryan Pressly,173,0,54,224,0,150.33333333333334,3
Michael Torrealba,0,0,60,150,0,105.0,2
Todd Doolittle,0,0,75,0,0,75.0,1
Rafael Homblert,0,0,55,61,0,58.0,2
Keurin Feliz,0,0,0,43,0,43.0,1
Trevor Feeney,0,0,83,0,0,83.0,1
Ryan Cook,192,323,233,227,183,231.6,5
Elih Villanueva,0,0,95,0,0,95.0,1
Kirk Clark,0,0,55,0,0,55.0,1
Patrick Corbin,451,0,293,402,131,319.25,4
Bobby Brosnahan,0,0,0,105,0,105.0,1
Javier Vargas,0,0,52,0,0,52.0,1
Josh Osich,0,0,111,100,0,105.5,2
Tucker Donahue,0,0,0,80,0,80.0,1
Kyle Farnsworth,118,0,85,129,137,117.25,4
Luis De La Cruz,0,0,58,98,0,78.0,2
Gustavo Chacin,0,0,58,0,0,58.0,1
Doug Mathis,149,0,72,212,0,144.33333333333334,3
Cesar Jimenez,100,0,82,113,0,98.33333333333333,3
Andrew Kittredge,0,0,60,127,0,93.5,2
Nick Mccully,0,0,94,149,0,121.5,2
Cliff Lee,587,655,593,685,621,628.2,5
Matt Fields,0,0,110,0,0,110.0,1
Justin Grimm,247,0,116,282,0,215.0,3
Josh Butler,145,0,60,0,0,102.5,2
Ruben Medina,0,0,58,0,0,58.0,1
Sergio Romo,183,511,393,173,419,335.8,5
Erick Leal,0,0,91,0,0,91.0,1
Javier Avendano,0,0,63,148,0,105.5,2
