Name,Zips,Fans,Steamer,Oliver,Rotochamp,Average,Total
Albert Cordero,0,0,52.5,259.5,0,156.0,2
Abel Martinez,0,0,70.0,0,0,70.0,1
Samuel Valdez,0,0,48.0,0,0,48.0,1
Danny Santana,378.0,0,62.0,330.0,0,256.6666666666667,3
Maximo Rivera,0,0,49.0,0,0,49.0,1
Jaron Shepherd,0,0,0,192.0,0,192.0,1
Ted Obregon,0,0,52.0,0,0,52.0,1
Juan Uribe,247.5,0,108.5,296.5,0,217.5,3
Luis Valbuena,414.5,246.0,157.5,526.5,238.5,316.6,5
Jarrett Hoffpauir,320.5,0,71.0,0,0,195.75,2
Raul Navarro,0,0,51.0,230.0,0,140.5,2
Miguel Torrero,0,0,60.5,0,0,60.5,1
Jarrod Mckinney,0,0,39.0,0,0,39.0,1
Trey Ford,0,0,55.0,0,0,55.0,1
Juan Sanchez,0,0,59.5,0,0,59.5,1
Ramon Soto,0,0,57.5,0,0,57.5,1
Jon Fixler,0,0,74.5,0,0,74.5,1
Patrick Smith,0,0,49.5,211.0,0,130.25,2
Pedro Miranda,0,0,49.5,0,0,49.5,1
Jeff Reynolds,0,0,0,171.0,0,171.0,1
C.J. Ziegler,0,0,54.0,0,0,54.0,1
Rodrigo Vigil,0,0,45.0,0,0,45.0,1
Ivan Ramirez,0,0,51.0,0,0,51.0,1
Casey McGehee,413.0,0,74.0,428.0,0,305.0,3
Christian Herrera,0,0,52.0,0,0,52.0,1
Jason Bay,255.5,289.0,168.0,327.0,131.0,234.1,5
Paul Gran,0,0,60.0,0,0,60.0,1
Sherman Johnson,0,0,50.0,294.0,0,172.0,2
Jordan Ribera,0,0,57.5,318.5,0,188.0,2
Garrett Jones,464.0,515.0,460.0,467.0,482.5,477.7,5
Pedro Ruiz,0,0,48.0,264.5,0,156.25,2
Tyler Gaffney,0,0,52.0,263.0,0,157.5,2
Tyler Flowers,225.0,360.5,249.5,278.0,270.0,276.6,5
Angel Reyes,0,0,0,263.0,0,263.0,1
Jalen Simmons,0,0,0,121.0,0,121.0,1
Sean Henry,0,0,74.5,0,0,74.5,1
Jonathan Roof,0,0,62.0,272.0,0,167.0,2
Alfredo Sosa,0,0,38.5,0,0,38.5,1
Daniel Butler,266.0,0,72.0,356.0,0,231.33333333333334,3
Derrick Fitzgerald,0,0,53.5,0,0,53.5,1
Omar Oses,0,0,37.5,0,0,37.5,1
Leonardo Fuentes,0,0,34.0,166.5,0,100.25,2
Kevin Moesquit,0,0,53.0,272.0,0,162.5,2
Jefry Marte,0,0,66.0,391.5,0,228.75,2
Cody Clark,139.0,0,68.5,0,0,103.75,2
Ramon Hernandez,189.5,0,152.5,269.5,228.5,210.0,4
Jake Lowery,0,0,51.5,331.0,0,191.25,2
Matt Diaz,157.0,0,71.5,236.5,0,155.0,3
Chad Mozingo,0,0,48.0,0,0,48.0,1
Kris Watts,0,0,65.5,233.5,0,149.5,2
Matt Joyce,426.0,523.0,408.0,451.5,500.5,461.8,5
Juan Gamboa,0,0,53.5,286.5,0,170.0,2
David Murphy,418.5,540.5,437.5,455.0,495.5,469.4,5
Leandro Mateo,0,0,0,162.5,0,162.5,1
Zachary Wilson,0,0,59.0,325.5,0,192.25,2
Corey Patterson,260.0,0,73.5,316.5,0,216.66666666666666,3
Casey Mcelroy,0,0,56.5,356.5,0,206.5,2
Geoffrey Rowan,0,0,0,142.5,0,142.5,1
Kyle Parker,416.0,0,80.5,362.5,0,286.3333333333333,3
Aaron Altherr,0,0,52.5,316.0,0,184.25,2
Brian Blasik,0,0,53.0,233.5,0,143.25,2
Russ Adams,0,0,73.5,276.0,0,174.75,2
Jesus Vasquez,0,0,50.0,266.5,0,158.25,2
Gary Matthews Jr.,0,0,0,236.0,0,236.0,1
B.J. Guinn,0,0,45.5,241.5,0,143.5,2
Eldred Barnett,0,0,0,199.5,0,199.5,1
Wyatt Toregas,0,0,67.0,211.5,0,139.25,2
Chris Denove,0,0,71.5,0,0,71.5,1
Chad Carman,0,0,0,185.0,0,185.0,1
Kyle Von Tungeln,0,0,53.5,232.5,0,143.0,2
Matt Brown,0,0,61.5,0,0,61.5,1
Michael Mooney,0,0,56.5,0,0,56.5,1
Eric Charles,0,0,0,137.0,0,137.0,1
Raymond Hunnicutt,0,0,0,152.0,0,152.0,1
Juan Pierre,446.0,512.5,439.0,468.0,439.0,460.9,5
Tony Pechek,0,0,44.5,0,0,44.5,1
Zoilo Almonte,402.5,0,78.5,405.5,0,295.5,3
Alejandro Segovia,0,0,58.5,230.0,0,144.25,2
Christian Carmichael,0,0,0,153.5,0,153.5,1
Jonathan Talley,0,0,56.0,321.0,0,188.5,2
Roderick Shoulders,0,0,45.5,181.0,0,113.25,2
Jesus Loya,0,0,50.0,240.0,0,145.0,2
A.J. Kirby-Jones,0,0,56.5,359.0,0,207.75,2
Ryan Jackson,371.5,0,70.5,398.5,0,280.1666666666667,3
Michael Swinson,0,0,57.0,237.0,0,147.0,2
Torre Langley,0,0,64.5,0,0,64.5,1
Travis Jankowski,0,0,53.5,319.0,0,186.25,2
Chris Herrmann,359.0,0,67.5,389.5,0,272.0,3
Fred Lewis,312.5,0,73.0,362.5,0,249.33333333333334,3
Jose Pirela,0,0,76.0,485.0,0,280.5,2
Niko Gallego,0,0,65.5,219.0,0,142.25,2
Derek Mccallum,0,0,49.0,0,0,49.0,1
Bubba Bell,0,0,71.0,0,0,71.0,1
Devin Shines,0,0,51.0,259.5,0,155.25,2
Carlos Ruiz,378.0,410.0,266.5,427.5,409.5,378.3,5
Yordanys Perez,0,0,72.5,0,0,72.5,1
Lucas Herbst,0,0,59.0,230.5,0,144.75,2
Enger Jimenez,0,0,0,99.5,0,99.5,1
Adolfo Reina,0,0,74.5,188.5,0,131.5,2
Arvicent Perez,0,0,0,136.0,0,136.0,1
Matt Kemp,628.0,699.5,613.5,593.5,681.0,643.1,5
Wilfredo Petit,0,0,45.0,219.5,0,132.25,2
Oscar Tejeda,325.5,0,68.0,372.5,0,255.33333333333334,3
Adan Amezcua,0,0,56.0,0,0,56.0,1
Lew Ford,197.5,0,85.0,278.5,0,187.0,3
Kevin Berard,0,0,42.5,0,0,42.5,1
Rogelio Del Campo,0,0,66.5,0,0,66.5,1
Jeff Mathis,162.0,140.0,85.5,230.5,118.0,147.2,5
Raimel Tapia,0,0,57.5,0,0,57.5,1
Wilson Garcia,0,0,55.0,191.5,0,123.25,2
Rob Johnson,153.5,0,59.5,245.0,0,152.66666666666666,3
Patrick Leyland,0,0,55.0,198.0,0,126.5,2
Dan Black,0,0,65.5,398.0,0,231.75,2
Clay Timpner,0,0,71.5,0,0,71.5,1
Rafael Furcal,391.0,390.0,305.5,384.5,414.0,377.0,5
Blake Swihart,0,0,231.5,216.5,0,224.0,2
Rainel Rosario,0,0,61.0,0,0,61.0,1
Ramon Ramirez,0,0,67.5,0,0,67.5,1
Tyler Bortnick,0,0,73.5,441.0,0,257.25,2
Grant Hogue,0,0,66.5,277.5,0,172.0,2
Jesse Wierzbicki,0,0,56.5,302.0,0,179.25,2
Jacob Scavuzzo,0,0,0,132.0,0,132.0,1
Shawon Dunston,0,0,47.0,215.5,0,131.25,2
Jeff Dominguez,0,0,62.0,0,0,62.0,1
Izaac Garsez,0,0,0,194.5,0,194.5,1
Patrick Brady,0,0,56.5,221.0,0,138.75,2
Chris Valencia,0,0,65.5,0,0,65.5,1
Endy Chavez,159.0,0,72.0,297.0,0,176.0,3
Yonathan Mejia,0,0,47.5,213.5,0,130.5,2
Mike Sheridan,0,0,66.0,372.0,0,219.0,2
Cory Farris,0,0,39.0,0,0,39.0,1
Carlos Ramirez,0,0,40.0,180.0,0,110.0,2
Correlle Prime,0,0,0,162.5,0,162.5,1
Jose Ramon,0,0,56.5,0,0,56.5,1
Gerson Montilla,0,0,73.5,324.0,0,198.75,2
Jecksson Flores,0,0,47.0,0,0,47.0,1
Mario Yepez,0,0,63.0,0,0,63.0,1
Jean Carlos Valdez,0,0,44.5,201.0,0,122.75,2
Luis Polanco,0,0,52.0,0,0,52.0,1
Mike Mcbryde,0,0,73.5,0,0,73.5,1
Ryan Pineda,0,0,53.5,295.0,0,174.25,2
Kevin Mort,0,0,55.0,0,0,55.0,1
Pete Orr,296.0,0,70.0,327.5,0,231.16666666666666,3
Tony Abreu,345.5,0,75.0,363.0,0,261.1666666666667,3
Zach Kometani,0,0,66.0,0,0,66.0,1
Ernesto Genoves,0,0,51.0,193.0,0,122.0,2
Jhonatan Reynoso,0,0,49.5,257.5,0,153.5,2
Jake Cave,0,0,0,124.5,0,124.5,1
Daryl Jones,193.0,0,66.0,0,0,129.5,2
Carlos Orrantia,0,0,58.5,0,0,58.5,1
Oscar Salazar,0,0,71.5,0,0,71.5,1
Alex Avila,370.5,452.0,326.0,398.0,438.5,397.0,5
Flavio Romero,0,0,55.5,0,0,55.5,1
Luis Acosta,0,0,32.0,0,0,32.0,1
Pedro Valdes,0,0,69.0,0,0,69.0,1
Garrett Weber,0,0,68.0,320.5,0,194.25,2
Rogelios Noris,0,0,50.5,0,0,50.5,1
Juan Torres,0,0,57.0,0,0,57.0,1
Alex Presley,516.5,0,132.0,475.5,272.5,349.125,4
Josh Hamilton,540.0,592.0,482.0,576.5,646.5,567.4,5
Eddy Melo,0,0,53.0,0,0,53.0,1
Eloy Gutierrez,0,0,46.5,0,0,46.5,1
Jorge Bishop,0,0,53.0,0,0,53.0,1
Kevin Dubler,0,0,69.5,0,0,69.5,1
Chase Weems,0,0,53.0,0,0,53.0,1
Cody Puckett,372.0,0,66.0,371.5,0,269.8333333333333,3
Nolan Reimold,269.0,344.0,208.5,317.0,289.0,285.5,5
O'Koyea Dickson,0,0,60.5,403.0,0,231.75,2
Adonis Garcia,0,0,78.0,293.0,0,185.5,2
Dario Pizzano,0,0,51.5,257.5,0,154.5,2
Shawn Mcgill,0,0,71.0,0,0,71.0,1
Ty Linton,0,0,40.0,147.0,0,93.5,2
Diego Madero,0,0,59.0,0,0,59.0,1
Felix Lora,0,0,0,190.0,0,190.0,1
Evan Gattis,335.0,0,87.5,409.0,0,277.1666666666667,3
Matt Johnson,0,0,0,180.5,0,180.5,1
Matt Lawson,0,0,74.5,274.5,0,174.5,2
Anthony Scelfo,0,0,53.5,0,0,53.5,1
Ismael Dionicio,0,0,48.5,0,0,48.5,1
Jason Martinson,0,0,49.5,357.5,0,203.5,2
Brian Barden,138.5,0,78.0,335.5,0,184.0,3
Samuel Ortiz,0,0,48.5,0,0,48.5,1
Dalton Hicks,0,0,0,299.0,0,299.0,1
Angelberth Montilla,0,0,51.0,0,0,51.0,1
Shawn Pleffner,0,0,51.5,264.0,0,157.75,2
Jose Bellorin,0,0,52.5,0,0,52.5,1
Cesar Barazarte,0,0,48.0,0,0,48.0,1
Mario Lisson,264.0,0,68.5,0,0,166.25,2
Barrett Barnes,0,0,56.0,358.5,0,207.25,2
Alex Rios,549.0,581.0,518.5,527.5,555.0,546.2,5
Roman Hernandez,0,0,55.5,253.5,0,154.5,2
Anthony Amaya,0,0,45.0,0,0,45.0,1
Russ Canzler,437.0,0,125.0,432.0,0,331.3333333333333,3
Josh Kennelly,0,0,0,120.5,0,120.5,1
Jason Bour,0,0,64.5,0,0,64.5,1
Scott Moore,321.0,0,79.5,381.5,120.0,225.5,4
Edwin Maysonet,215.5,0,67.0,298.5,0,193.66666666666666,3
Paul Eshleman,0,0,0,187.0,0,187.0,1
Garin Cecchini,0,0,61.5,336.5,0,199.0,2
Stephen King,0,0,50.5,249.0,0,149.75,2
Mike Costanzo,274.0,0,258.0,332.5,0,288.1666666666667,3
Ozzie Chavez,0,0,62.0,200.0,0,131.0,2
Bryce Harper,604.0,703.0,593.0,521.5,645.5,613.4,5
Casey Stevenson,0,0,58.0,281.5,0,169.75,2
Nelson Cruz,512.5,526.0,450.0,519.0,480.0,497.5,5
Cory Vaughn,332.5,0,62.0,419.5,0,271.3333333333333,3
Ben Revere,526.0,565.5,503.5,481.5,522.0,519.7,5
Johnathan Williamson,0,0,57.5,261.0,0,159.25,2
Mark Brown,0,0,0,141.0,0,141.0,1
Ramon Jean,0,0,59.0,0,0,59.0,1
Trent Oeltjen,304.5,0,69.5,361.0,0,245.0,3
Kale Kiser,0,0,48.0,251.5,0,149.75,2
Dawel Lugo,0,0,0,170.0,0,170.0,1
Carlos A. Valencia,0,0,49.5,0,0,49.5,1
Tony Mueller,0,0,55.5,235.5,0,145.5,2
Shawn Roof,0,0,65.5,211.0,0,138.25,2
Danny Pulfer,0,0,54.5,234.0,0,144.25,2
Adam Frost,0,0,64.0,0,0,64.0,1
Mike Trout,723.5,774.5,701.5,665.5,740.5,721.1,5
Brett Lawrie,529.5,620.0,479.0,500.5,575.5,540.9,5
Cameron Maybin,460.0,530.5,440.0,458.0,474.0,472.5,5
Yoandy Barroso,0,0,48.5,256.0,0,152.25,2
Spencer Kieboom,0,0,46.0,189.0,0,117.5,2
Guillermo Rodriguez,0,0,73.5,0,0,73.5,1
Dexter Fowler,526.5,587.5,525.5,471.0,535.0,529.1,5
Gonzalo Meza,0,0,57.5,0,0,57.5,1
Andy Vasquez,0,0,67.0,246.5,0,156.75,2
Cristian Guzman,0,0,0,364.5,0,364.5,1
Yusuf Carter,0,0,62.5,0,0,62.5,1
Everth Cabrera,352.0,419.5,311.0,368.5,389.0,368.0,5
Yangervis Solarte,399.5,0,81.5,481.0,0,320.6666666666667,3
Mark Dolenc,0,0,58.5,0,0,58.5,1
Leyson Septimo,0,0,0,354.5,0,354.5,1
James Wooster,0,0,45.0,0,0,45.0,1
Michael Blanke,0,0,61.0,314.5,0,187.75,2
Cameron Rupp,0,0,56.0,308.5,0,182.25,2
Marcus Littlewood,0,0,41.0,244.5,0,142.75,2
Thomas Mccarthy,0,0,50.0,204.0,0,127.0,2
Brandon Crawford,318.5,381.0,305.0,360.0,381.0,349.1,5
Jean Carlos Moncion,0,0,43.5,0,0,43.5,1
Humberto Arteaga,0,0,48.5,194.0,0,121.25,2
Iseha Conklin,0,0,0,142.0,0,142.0,1
Nick Swisher,486.0,613.0,540.5,518.5,528.0,537.2,5
Matt Sheely,0,0,66.5,0,0,66.5,1
Juan Francisco,331.0,323.0,225.5,424.5,279.0,316.6,5
Jackson Williams,0,0,64.5,262.0,0,163.25,2
Ericson Leonora,0,0,48.0,277.5,0,162.75,2
Josh Wilson,245.5,0,60.0,276.5,0,194.0,3
Manuel Hilario,0,0,48.5,0,0,48.5,1
Adalberto Ibarra,0,0,63.0,226.0,0,144.5,2
Gilberto Mejia,0,0,61.5,0,0,61.5,1
Timothy Saunders,0,0,59.5,237.5,0,148.5,2
Ethan Wilson,0,0,0,225.5,0,225.5,1
Dustin Houle,0,0,0,170.0,0,170.0,1
Juan De Leon,0,0,41.0,0,0,41.0,1
Chris Nowak,0,0,67.0,0,0,67.0,1
Adam Giacalone,0,0,45.5,257.0,0,151.25,2
Danny Espinosa,490.0,506.0,411.5,501.5,418.0,465.4,5
Juaner Aguasvivas,0,0,51.5,216.0,0,133.75,2
Gabriel Santana,0,0,46.0,0,0,46.0,1
Lee Cruz,0,0,77.0,0,0,77.0,1
Yonathan Daza,0,0,54.5,0,0,54.5,1
Tyson Gillies,156.5,0,75.0,236.0,0,155.83333333333334,3
Eric Fryer,191.0,0,60.0,248.5,0,166.5,3
Micah Gibbs,0,0,49.5,256.5,0,153.0,2
Luke Murton,0,0,74.0,385.5,0,229.75,2
Webster Rivas,0,0,47.5,239.0,0,143.25,2
John Tolisano,0,0,69.0,347.5,0,208.25,2
Roger Bernadina,286.5,362.0,237.0,382.0,145.0,282.5,5
Avain Rachal,0,0,0,158.0,0,158.0,1
Joe De Pinto,0,0,54.5,306.5,0,180.5,2
Steven Irvine,0,0,57.5,0,0,57.5,1
Daniel Stienstra,0,0,57.5,226.5,0,142.0,2
Bryan Kervin,0,0,62.5,179.5,0,121.0,2
John Hicks,0,0,63.0,361.5,0,212.25,2
Nick Garcia,0,0,58.0,0,0,58.0,1
Diomedes Eusebio,0,0,48.0,236.5,0,142.25,2
Luis Bernardo,0,0,53.5,0,0,53.5,1
Jeffry Puente,0,0,44.5,0,0,44.5,1
Ryan Doumit,337.5,457.5,366.5,389.5,420.5,394.3,5
Taylor Lindsey,0,0,67.0,338.0,0,202.5,2
Jose Agustin,0,0,39.0,0,0,39.0,1
Grant Buckner,0,0,51.5,329.0,0,190.25,2
Rene Rivera,179.0,0,65.5,280.5,0,175.0,3
Jason King,0,0,59.0,365.0,0,212.0,2
Jose Valdez,0,0,55.5,0,0,55.5,1
Tyson Blaser,0,0,54.5,237.0,0,145.75,2
Chris Colabello,0,0,77.5,574.0,0,325.75,2
Victor Bojorquez,0,0,58.5,0,0,58.5,1
Andy Dirks,419.5,421.5,296.0,450.0,325.5,382.5,5
B.J. Lopez,0,0,0,104.0,0,104.0,1
Steve Bean,0,0,0,153.0,0,153.0,1
Claudio Custodio,0,0,44.5,232.5,0,138.5,2
Juan Silva,0,0,52.0,269.5,0,160.75,2
Manuel Lopez,0,0,56.0,0,0,56.0,1
Pedro Ciriaco,418.0,0,137.5,371.0,119.5,261.5,4
Josh Richmond,0,0,55.0,0,0,55.0,1
Stephen Bruno,0,0,54.5,275.5,0,165.0,2
Paco Figueroa,0,0,70.0,0,0,70.0,1
Luke Sommer,0,0,0,340.0,0,340.0,1
Ryan Soares,0,0,59.0,0,0,59.0,1
Joe Inglett,0,0,68.5,204.0,0,136.25,2
Yadiel Rivera,0,0,44.0,255.0,0,149.5,2
Melvin Mercedes,0,0,0,172.5,0,172.5,1
Marc Wik,0,0,0,158.0,0,158.0,1
Mauro Gomez,455.5,0,82.5,543.0,219.0,325.0,4
Lorenzo Scott,0,0,57.5,0,0,57.5,1
Julio Concepcion,0,0,46.5,202.0,0,124.25,2
Jairo Rodriguez,0,0,0,187.5,0,187.5,1
Ricardo Gastelum,0,0,61.5,0,0,61.5,1
Felix Perez,0,0,69.0,361.5,0,215.25,2
John Mayberry,386.5,354.0,249.0,402.0,303.0,338.9,5
Dustin Biell,0,0,49.0,0,0,49.0,1
Bryan Santy,0,0,0,161.0,0,161.0,1
Ji-Man Choi,0,0,61.0,325.5,0,193.25,2
Greg Dobbs,233.5,0,184.5,318.5,225.5,240.5,4
Jackson Valera,0,0,49.5,175.0,0,112.25,2
Chad Wright,0,0,61.0,367.0,0,214.0,2
Adam Kennedy,204.0,0,70.5,287.5,0,187.33333333333334,3
Lastings Milledge,0,0,80.0,0,0,80.0,1
Ryan Query,0,0,67.0,0,0,67.0,1
Emilio King,0,0,46.0,0,0,46.0,1
Brendan Ryan,309.0,322.5,236.5,351.5,330.0,309.9,5
Eric Arce,0,0,44.0,204.0,0,124.0,2
Austin Barnes,0,0,59.0,0,0,59.0,1
Pedro Pizarro,0,0,0,117.5,0,117.5,1
Matt Angle,379.5,0,65.0,353.5,0,266.0,3
Rudy Van Heydoorn,0,0,55.0,0,0,55.0,1
Ryan Lapensee,0,0,72.5,268.0,0,170.25,2
Danny Worth,256.5,0,71.5,301.0,0,209.66666666666666,3
Angelo Gumbs,0,0,53.0,220.5,0,136.75,2
Steven Mateo,0,0,45.0,0,0,45.0,1
Julio Morillo,0,0,53.0,160.0,0,106.5,2
Grant Green,444.5,0,122.5,469.5,0,345.5,3
Will Venable,405.5,470.5,392.5,438.0,365.5,414.4,5
Cody Decker,0,0,71.5,368.0,0,219.75,2
Willie Cabrera,0,0,80.5,0,0,80.5,1
Dan Johnson,433.0,0,81.5,458.0,179.5,288.0,4
Karexon Sanchez,0,0,66.5,0,0,66.5,1
Garabez Rosa,0,0,53.0,277.5,0,165.25,2
Ryan Mcintyre,0,0,50.5,0,0,50.5,1
Johermyn Chavez,335.5,0,68.0,361.0,0,254.83333333333334,3
Edgard Clemente,0,0,60.5,0,0,60.5,1
Julio Borbon,419.5,0,80.0,391.5,0,297.0,3
Justin Boudreaux,0,0,43.5,267.5,0,155.5,2
Donovan Solano,337.0,385.5,285.0,333.5,295.0,327.2,5
Oswald Caraballo,0,0,51.0,0,0,51.0,1
Phil Gosselin,0,0,68.0,371.0,0,219.5,2
Adam Buschini,0,0,0,260.5,0,260.5,1
Ronald Schreurs,0,0,0,132.5,0,132.5,1
Jerry Puentes,0,0,49.5,0,0,49.5,1
Dean Anna,0,0,67.0,356.0,0,211.5,2
Brandon Jones,0,0,66.0,0,0,66.0,1
Josh Johnson,0,0,65.0,319.0,0,192.0,2
Joel Weeks,0,0,63.0,219.0,0,141.0,2
Efren Espinoza,0,0,63.0,0,0,63.0,1
Coco Crisp,419.0,530.0,462.0,470.0,538.5,483.9,5
Matthew Cerione,0,0,55.0,0,0,55.0,1
Jackie Bradley,384.5,0,141.0,357.5,0,294.3333333333333,3
Kristian Brito,0,0,0,116.5,0,116.5,1
Edwin Encarnacion,533.5,633.0,535.5,552.0,656.0,582.0,5
Manuel Margot,0,0,53.5,0,0,53.5,1
Kevin Flores,0,0,56.5,0,0,56.5,1
Jaff Decker,313.5,0,70.0,376.0,0,253.16666666666666,3
Dan Kaczrowski,0,0,71.0,266.0,0,168.5,2
Ruben Sierra,0,0,50.0,0,0,50.0,1
Jose Gonzalez,0,0,46.5,206.5,0,126.5,2
Roberto Rodriguez,0,0,52.0,0,0,52.0,1
Diego Mina,0,0,0,163.0,0,163.0,1
Jesus Merchan,0,0,77.0,255.0,0,166.0,2
Bruce Caldwell,0,0,0,205.5,0,205.5,1
Branden Kaupe,0,0,0,162.0,0,162.0,1
Terry Tiffee,0,0,78.0,0,0,78.0,1
Jimmy Comerota,0,0,77.0,0,0,77.0,1
Carlos Munoz,0,0,48.5,106.0,0,77.25,2
Orlando Mercado,0,0,69.0,0,0,69.0,1
Merqui Marmolejos,0,0,41.5,0,0,41.5,1
Mark Threlkeld,0,0,48.5,334.0,0,191.25,2
Franklin Romero,0,0,44.0,0,0,44.0,1
Nick Moore,0,0,45.5,167.0,0,106.25,2
Jesus Flores,170.0,0,180.0,300.0,0,216.66666666666666,3
Joseph Velleggia,0,0,52.0,0,0,52.0,1
Evan Frazar,0,0,45.5,177.0,0,111.25,2
Jerison Lopez,0,0,48.5,223.0,0,135.75,2
Jesus Avila,0,0,58.5,0,0,58.5,1
Ryan Khoury,0,0,69.0,0,0,69.0,1
Bill Hall,204.0,0,61.5,258.0,0,174.5,3
Dustin Geiger,0,0,53.0,246.0,0,149.5,2
Christopher Edmondson,0,0,62.5,353.5,0,208.0,2
Vince Difazio,0,0,57.0,284.5,0,170.75,2
DeWayne Wise,221.5,0,198.0,287.5,145.5,213.125,4
Guillermo Quiroz,222.0,0,70.0,331.5,0,207.83333333333334,3
Nate Tenbrink,224.5,0,67.0,291.5,0,194.33333333333334,3
Jason Stifler,0,0,0,141.0,0,141.0,1
Vicente Lupo,0,0,47.0,0,0,47.0,1
Daniel Pertusati,0,0,63.5,0,0,63.5,1
Matthew Sulentic,0,0,67.0,0,0,67.0,1
Andrelton Simmons,431.5,535.0,458.0,379.0,544.0,469.5,5
Ibrahim Mckenzie,0,0,41.5,0,0,41.5,1
Arismendy Alcantara,0,0,63.5,294.0,0,178.75,2
Julio Cedeno,0,0,52.0,0,0,52.0,1
Drew Thompson,0,0,55.5,0,0,55.5,1
Erik Komatsu,297.0,0,76.0,366.0,0,246.33333333333334,3
Joantoni Garcia,0,0,51.0,0,0,51.0,1
Alberto Gonzalez,142.0,0,111.5,277.0,0,176.83333333333334,3
Rich Jones,0,0,57.0,0,0,57.0,1
Ryan Zimmerman,585.0,596.0,503.5,538.5,552.5,555.1,5
Brad Emaus,263.0,0,73.0,0,0,168.0,2
Fernando Perez,0,0,37.0,127.0,0,82.0,2
Issmael Salas,0,0,74.5,0,0,74.5,1
Evan Crawford,0,0,65.5,351.5,0,208.5,2
Kenneth Diekroeger,0,0,40.0,232.0,0,136.0,2
Raul Reyes,0,0,62.5,0,0,62.5,1
Dennis Jones,0,0,0,145.5,0,145.5,1
Jon Gilmore,0,0,64.0,0,0,64.0,1
Seth Smith,357.0,456.5,349.0,427.0,367.0,391.3,5
Orvin Tovar,0,0,52.5,216.5,0,134.5,2
Nick Green,238.5,0,69.0,288.5,0,198.66666666666666,3
Gioskar Amaya,0,0,67.5,284.0,0,175.75,2
Robert Refsnyder,0,0,61.5,338.5,0,200.0,2
Josh Rodriguez,297.5,0,66.0,0,0,181.75,2
Ranyelmy Alberto,0,0,49.0,0,0,49.0,1
Kes Carter,0,0,50.5,245.0,0,147.75,2
Reid Brignac,320.0,0,58.5,278.5,0,219.0,3
Heber Gomez,0,0,60.0,0,0,60.0,1
Chris Lubanski,0,0,77.0,0,0,77.0,1
Roni Maestre,0,0,0,141.0,0,141.0,1
Frammi Cabrera,0,0,49.5,0,0,49.5,1
Cole White,0,0,57.0,0,0,57.0,1
Brandon Macias,0,0,57.5,332.5,0,195.0,2
David Mailman,0,0,59.0,0,0,59.0,1
Trenton Moses,0,0,0,204.0,0,204.0,1
Juan Carlos Linares,0,0,84.5,288.5,0,186.5,2
Jacob Kapstein,0,0,0,120.0,0,120.0,1
Benjamin Mcmahan,0,0,52.0,253.0,0,152.5,2
Matt Den Dekker,424.5,0,193.5,381.5,0,333.1666666666667,3
Romy Jimenez,0,0,55.0,204.5,0,129.75,2
Anderson Hidalgo,0,0,62.0,0,0,62.0,1
Welington Castillo,281.0,369.5,254.0,329.0,255.0,297.7,5
Jem Argenal,0,0,49.0,199.5,0,124.25,2
Rafael Ortega,467.5,0,78.5,409.5,0,318.5,3
Toby Gardenhire,0,0,65.5,0,0,65.5,1
Adam Weisenburger,0,0,62.0,252.0,0,157.0,2
Sam Roberts,0,0,52.5,233.0,0,142.75,2
Jalen Goree,0,0,0,149.0,0,149.0,1
Daniel Degeorge,0,0,72.5,0,0,72.5,1
Brian Adams,0,0,0,153.5,0,153.5,1
Travis Mattair,0,0,59.5,343.0,0,201.25,2
Christopher Tamarez,0,0,48.5,0,0,48.5,1
Jose Iglesias,340.5,0,71.0,302.0,94.0,201.875,4
Jason Kendall,0,0,69.0,0,0,69.0,1
Brandon May,0,0,50.5,0,0,50.5,1
Michael Fabiaschi,0,0,60.5,192.5,0,126.5,2
Justin Dalles,0,0,59.0,0,0,59.0,1
Ichiro Suzuki,568.0,591.0,503.5,516.5,519.0,539.6,5
Dillon Thomas,0,0,0,147.0,0,147.0,1
Hirotoshi Onaka,0,0,54.5,218.5,0,136.5,2
Eury Perez,445.0,0,71.5,444.0,0,320.1666666666667,3
Adrian Beltre,588.0,660.5,590.5,596.0,625.0,612.0,5
Miguel Abreu,0,0,71.0,0,0,71.0,1
Vance Albitz,0,0,72.0,200.0,0,136.0,2
Wynton Bernard,0,0,0,219.0,0,219.0,1
Toby Demello,0,0,0,148.5,0,148.5,1
Steve Lombardozzi,454.0,368.0,240.5,452.5,161.0,335.2,5
Zach Osborne,0,0,60.5,219.0,0,139.75,2
Luis Domoromo,0,0,52.0,267.5,0,159.75,2
Austin Yount,0,0,54.0,0,0,54.0,1
David DeJesus,415.0,531.5,454.0,425.0,480.5,461.2,5
Travis Harrison,0,0,46.5,220.5,0,133.5,2
Chris Pettit,243.0,0,64.5,0,0,153.75,2
Brahiam Maldonado,0,0,65.0,0,0,65.0,1
Brian Bryles,0,0,42.5,0,0,42.5,1
Josh Ford,0,0,66.5,0,0,66.5,1
Cristhofer Martinez,0,0,43.0,0,0,43.0,1
Charley Thurber,0,0,44.5,237.0,0,140.75,2
James Loney,446.0,448.5,363.0,466.5,356.0,416.0,5
Travis Hafner,279.5,377.5,227.0,335.0,311.0,306.0,5
Julio Izturis,0,0,53.0,0,0,53.0,1
Jiwan James,339.5,0,63.5,342.0,0,248.33333333333334,3
Bryan Johns,0,0,66.0,210.0,0,138.0,2
David Jones,0,0,0,219.0,0,219.0,1
